film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
909,"TREASURE COMMAND","A Emotional Saga of a Car And a Madman who must Discover a Pioneer in California",2006,1,NULL,3,0.99,102,28.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
910,"TREATMENT JEKYLL","A Boring Story of a Teacher And a Student who must Outgun a Cat in An Abandoned Mine Shaft",2006,1,NULL,3,0.99,87,19.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
913,"TROOPERS METAL","A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin",2006,1,NULL,3,0.99,115,20.99,R,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
914,"TROUBLE DATE","A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan",2006,1,NULL,6,2.99,61,13.99,PG,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42"
916,"TURN STAR","A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans",2006,1,NULL,3,2.99,80,10.99,G,"Commentaries,Behind the Scenes","2006-02-15 05:03:42"
917,"TUXEDO MILE","A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India",2006,1,NULL,3,2.99,152,24.99,R,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
920,"UNBREAKABLE KARATE","A Amazing Character Study of a Robot And a Student who must Chase a Robot in Australia",2006,1,NULL,3,0.99,62,16.99,G,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
921,"UNCUT SUICIDES","A Intrepid Yarn of a Explorer And a Pastry Chef who must Pursue a Mad Cow in A U-Boat",2006,1,NULL,7,2.99,172,29.99,PG-13,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42"
924,"UNFORGIVEN ZOOLANDER","A Taut Epistle of a Monkey And a Sumo Wrestler who must Vanquish a A Shark in A Baloon Factory",2006,1,NULL,7,0.99,129,15.99,PG,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42"
927,"UPRISING UPTOWN","A Fanciful Reflection of a Boy And a Butler who must Pursue a Woman in Berlin",2006,1,NULL,6,2.99,174,16.99,NC-17,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
929,"USUAL UNTOUCHABLES","A Touching Display of a Explorer And a Lumberjack who must Fight a Forensic Psychologist in A Shark Tank",2006,1,NULL,5,4.99,128,21.99,PG-13,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42"
931,"VALENTINE VANISHING","A Thrilling Display of a Husband And a Butler who must Reach a Pastry Chef in California",2006,1,NULL,7,0.99,48,9.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
934,"VANILLA DAY","A Fast-Paced Saga of a Girl And a Forensic Psychologist who must Redeem a Girl in Nigeria",2006,1,NULL,7,4.99,122,20.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
936,"VANISHING ROCKY","A Brilliant Reflection of a Man And a Woman who must Conquer a Pioneer in A MySQL Convention",2006,1,NULL,3,2.99,123,21.99,NC-17,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42"
938,"VELVET TERMINATOR","A Lacklusture Tale of a Pastry Chef And a Technical Writer who must Confront a Crocodile in An Abandoned Amusement Park",2006,1,NULL,3,4.99,173,14.99,R,"Behind the Scenes","2006-02-15 05:03:42"
939,"VERTIGO NORTHWEST","A Unbelieveable Display of a Mad Scientist And a Mad Scientist who must Outgun a Mad Cow in Ancient Japan",2006,1,NULL,4,2.99,90,17.99,R,"Commentaries,Behind the Scenes","2006-02-15 05:03:42"
940,"VICTORY ACADEMY","A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert",2006,1,NULL,6,0.99,64,19.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
941,"VIDEOTAPE ARSENIC","A Lacklusture Display of a Girl And a Astronaut who must Succumb a Student in Australia",2006,1,NULL,4,4.99,145,10.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
942,"VIETNAM SMOOCHY","A Lacklusture Display of a Butler And a Man who must Sink a Explorer in Soviet Georgia",2006,1,NULL,7,0.99,174,27.99,PG-13,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
944,"VIRGIN DAISY","A Awe-Inspiring Documentary of a Robot And a Mad Scientist who must Reach a Database Administrator in A Shark Tank",2006,1,NULL,6,4.99,179,29.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
948,"VOICE PEACH","A Amazing Panorama of a Pioneer And a Student who must Overcome a Mad Scientist in A Manhattan Penthouse",2006,1,NULL,6,0.99,139,22.99,PG-13,"Commentaries,Behind the Scenes","2006-02-15 05:03:42"
949,"VOLCANO TEXAS","A Awe-Inspiring Yarn of a Hunter And a Feminist who must Challenge a Dentist in The Outback",2006,1,NULL,6,0.99,157,27.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
951,"VOYAGE LEGALLY","A Epic Tale of a Squirrel And a Hunter who must Conquer a Boy in An Abandoned Mine Shaft",2006,1,NULL,6,0.99,78,28.99,PG-13,"Commentaries,Behind the Scenes","2006-02-15 05:03:42"
952,"WAGON JAWS","A Intrepid Drama of a Moose And a Boat who must Kill a Explorer in A Manhattan Penthouse",2006,1,NULL,7,2.99,152,17.99,PG,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
954,"WAKE JAWS","A Beautiful Saga of a Feminist And a Composer who must Challenge a Moose in Berlin",2006,1,NULL,7,4.99,73,18.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
955,"WALLS ARTIST","A Insightful Panorama of a Teacher And a Teacher who must Overcome a Mad Cow in An Abandoned Fun House",2006,1,NULL,7,4.99,135,19.99,PG,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
956,"WANDA CHAMBER","A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback",2006,1,NULL,7,4.99,107,23.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
957,"WAR NOTTING","A Boring Drama of a Teacher And a Sumo Wrestler who must Challenge a Secret Agent in The Canadian Rockies",2006,1,NULL,7,4.99,80,26.99,G,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
959,"WARLOCK WEREWOLF","A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback",2006,1,NULL,6,2.99,83,10.99,G,"Commentaries,Behind the Scenes","2006-02-15 05:03:42"
960,"WARS PLUTO","A Taut Reflection of a Teacher And a Database Administrator who must Chase a Madman in The Sahara Desert",2006,1,NULL,5,2.99,128,15.99,G,"Commentaries,Behind the Scenes","2006-02-15 05:03:42"
962,"WASTELAND DIVINE","A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China",2006,1,NULL,7,2.99,85,18.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
963,"WATCH TRACY","A Fast-Paced Yarn of a Dog And a Frisbee who must Conquer a Hunter in Nigeria",2006,1,NULL,5,0.99,78,12.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
964,"WATERFRONT DELIVERANCE","A Unbelieveable Documentary of a Dentist And a Technical Writer who must Build a Womanizer in Nigeria",2006,1,NULL,4,4.99,61,17.99,G,"Behind the Scenes","2006-02-15 05:03:42"
967,"WEEKEND PERSONAL","A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat",2006,1,NULL,5,2.99,134,26.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
968,"WEREWOLF LOLA","A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery",2006,1,NULL,6,4.99,79,19.99,G,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
971,"WHALE BIKINI","A Intrepid Story of a Pastry Chef And a Database Administrator who must Kill a Feminist in A MySQL Convention",2006,1,NULL,4,4.99,109,11.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
973,"WIFE TURN","A Awe-Inspiring Epistle of a Teacher And a Feminist who must Confront a Pioneer in Ancient Japan",2006,1,NULL,3,4.99,183,27.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
974,"WILD APOLLO","A Beautiful Story of a Monkey And a Sumo Wrestler who must Conquer a A Shark in A MySQL Convention",2006,1,NULL,4,0.99,181,24.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
975,"WILLOW TRACY","A Brilliant Panorama of a Boat And a Astronaut who must Challenge a Teacher in A Manhattan Penthouse",2006,1,NULL,6,2.99,137,22.99,R,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42"
977,"WINDOW SIDE","A Astounding Character Study of a Womanizer And a Hunter who must Escape a Robot in A Monastery",2006,1,NULL,3,2.99,85,25.99,R,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
978,"WISDOM WORKER","A Unbelieveable Saga of a Forensic Psychologist And a Student who must Face a Squirrel in The First Manned Space Station",2006,1,NULL,3,0.99,98,12.99,R,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
979,"WITCHES PANIC","A Awe-Inspiring Drama of a Secret Agent And a Hunter who must Fight a Moose in Nigeria",2006,1,NULL,6,4.99,100,10.99,NC-17,"Commentaries,Behind the Scenes","2006-02-15 05:03:42"
980,"WIZARD COLDBLOODED","A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention",2006,1,NULL,4,4.99,75,12.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
981,"WOLVES DESIRE","A Fast-Paced Drama of a Squirrel And a Robot who must Succumb a Technical Writer in A Manhattan Penthouse",2006,1,NULL,7,0.99,55,13.99,NC-17,"Behind the Scenes","2006-02-15 05:03:42"
982,"WOMEN DORADO","A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia",2006,1,NULL,4,0.99,126,23.99,R,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
983,"WON DARES","A Unbelieveable Documentary of a Teacher And a Monkey who must Defeat a Explorer in A U-Boat",2006,1,NULL,7,2.99,105,18.99,PG,"Behind the Scenes","2006-02-15 05:03:42"
988,"WORKER TARZAN","A Action-Packed Yarn of a Secret Agent And a Technical Writer who must Battle a Sumo Wrestler in The First Manned Space Station",2006,1,NULL,7,2.99,139,26.99,R,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42"
990,"WORLD LEATHERNECKS","A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park",2006,1,NULL,3,0.99,171,13.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
991,"WORST BANGER","A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback",2006,1,NULL,4,2.99,185,26.99,PG,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
993,"WRONG BEHAVIOR","A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans",2006,1,NULL,6,2.99,178,10.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
996,"YOUNG LANGUAGE","A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station",2006,1,NULL,6,0.99,183,9.99,G,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
997,"YOUTH KICK","A Touching Drama of a Teacher And a Cat who must Challenge a Technical Writer in A U-Boat",2006,1,NULL,4,0.99,179,14.99,NC-17,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
1000,"ZORRO ARK","A Intrepid Panorama of a Mad Scientist And a Boy who must Redeem a Boy in A Monastery",2006,1,NULL,3,4.99,50,18.99,NC-17,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42"
